wine_id,wine,winery,year,region,wine_style,wine_style_description,ratings_average,ratings_number,all_vintage_ratings_average,all_vintage_ratings_count,price,price_type,grapes,interesting_facts,body_description,bottle_type,acidity,sweetness,intensity,tannin,fizziness,unique_id,alcohol,has_wine_style_description,has_interesting_facts,mild and soft cheese,pork,cured meat,game (deer & vension),fruity desserts,lean fish,appetizers and snacks,rich fish (salmon & tuna etc),veal,pasta,mature and hard cheese,lamb,vegetarian,blue cheese,sweet desserts,aperitif,poultry,shellfish,beef,amount_food_words,vegetal,oak,spices,tropical_fruit,non_oak,earth,tree_fruit,floral,black_fruit,microbio,dried_fruit,citrus_fruit,red_fruit,amount_flavor_words,amount_grapes,wine_type
4494863,Brejinho da Costa Moscatel de Setúbal 2017,Brejinho da Costa,2017,Setúbal,Portuguese Moscatel,empty,4.0,51,4.0,151,11.0,ppc,Moscatel de Alejandría,empty,Very full-bodied,Bottle (0.75l),3.1197886,2.5477464,3.100352,0.0,0.0,4494863-2017,20.0,No,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2,False,True,True,False,True,True,True,True,False,True,False,True,False,8,1,fortitied
5484138,Fitapreta Trincadeira Preta Unoaked Tinto 2019,Fitapreta,2019,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",4.1,110,4.1,578,21.0,ppc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.0155988,1.9047381,3.7757561,2.9637575,0.0,5484138-2019,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,True,True,True,False,True,True,False,True,True,True,True,False,True,10,2,red
1463733,Aphros Vinhão 2018,Aphros,2018,Vinho Verde,Northern Portugal Red,"While Port may still be king, Northern Portugal has started making world-class red wines in the regions of Douro, Dao and Bairrada.

Some of the wines are light and elegant like Burgundy's Pinot Noir. On the other hand, there are also some bold, powerful wines similar to the muscular Barolos or Bordeauxs.

Northern Portugal consists of 3 main wine regions: Douro, Dao and Bairrada. While they had underperformed for decades, they are now producing some of the most exciting wines in the world.

The Douro is definitely the highlight of Northern Portugal. This area with its steeply terraced vineyards is perfect for making quality wines. Here is where you'll find the complex cult wines that are making the region famous.

Dao is known for making fruit-filled elegant wines more similar to France's Burgundy. The cold winters and mild summers make this the perfect spot for making delicate, lovely wine.

The wines of Bairrada are almost exclusively made from the Baga grape, which is normally harsh and tough.",3.6,266,3.5,1110,12.34,ppc,"Touriga Nacional, Touriga Francesa","['In Portugal, a grape variety is called a “casta.”', 'The Douro is named after the Douro River that runs through the region.', 'The Douro region was officially outlined in 1756 which makes it one of the oldest official winegrowing regions in the world.', 'There are over 100 different grape varieties used to make Douro wines.', 'Almost all of the wine in Bairrada is made in one of six cooperatives where most growers send their fruit to be processed.']",Full-bodied,Bottle (0.75l),3.4352891,1.3385074,4.751455,3.6942165,0.0,1463733-2018,11.0,Yes,Yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5,True,True,True,True,True,True,True,True,True,True,True,True,True,13,2,red
1368855,Secret Spot Tinto 2014,Secret Spot,2014,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",4.3,29,4.3,382,110.0,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Magnum Bottle (1.5 l),3.1594517,1.749441,4.622437,3.9928062,0.0,1368855-2014,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,False,True,True,False,True,True,False,False,True,True,False,True,True,8,3,red
4398985,Terra d'Alter Morde Tinto Cão Alentejano 2021,Terra d'Alter,2021,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",0.0,1,4.3,622,26.95,ppc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.3112326,1.5863727,4.0154963,3.3639138,0.0,4398985-2021,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,False,True,True,False,True,True,False,False,True,True,True,False,True,8,2,red
3668050,Quinta da Foz White Porto,Quinta da Foz,N.V.,Porto,White Port,empty,3.8,75,3.8,75,14.95,ppc,"Gouveio, Rabigato, Malvasia Fina",empty,Very full-bodied,Bottle (0.75l),2.7311475,4.3319674,4.60082,0.0,0.0,3668050-N.V.,20.0,No,No,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,True,False,True,True,True,True,False,False,False,True,False,False,6,3,fortitied
5608859,Esporão Colheita Tinto 2022,Esporão,2022,Alentejo,Portuguese Alentejo Red,"The Alentejo region covers approximately a third of Portugal, producing red wines that are easy-drinking and fruit-forward.

Aragonez is the most widely-planted red grape in the region, which produces full-bodied, budget friendly red wines. Castelao, Trincadeira are also widely planted. Frequently, wines from this region are blends of several grapes.

Although traditional Portuguese grape varieties dominate the region, many red wines from Alentejo also incorporate international grape varieties such as Syrah and Cabernet Sauvignon.

The region produces ripe, full bodied and fruit forward wines that are a product of the hot, inland region. The wines are often described as “New World” in style.

Due to the reliable climate, wines from Alentejo combine quality with affordability, offering great bang for the buck. It offers some of the best value and quality for the money of any European wine region.

Wine from this region pairs excellently with hearty, full-bodied dishes.",3.8,121,3.8,8686,16.95,ppc,"Aragonez, Castelao, Trincadeira","['Aragonez, the most widely planted grape in Alentejo region, is also known as Tempranillo.', 'Vineyard land in Alentejo is among the most expensive in all of Portugal.', 'The region of Alentejo is noted for its extensive cork production.']",Full-bodied,Bottle (0.75l),3.04152,1.8800582,3.871128,3.122737,0.0,5608859-2022,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,4,True,True,True,False,True,True,True,True,True,True,True,True,True,12,3,red
2358828,Duorum Late Bottled Vintage Port 2017,Duorum,2017,Porto,Late Bottled Vintage Port,empty,3.9,54,4.2,515,22.95,ppc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),2.9916666,4.4708447,4.59016,0.0,0.0,2358828-2017,20.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,False,True,True,True,False,True,True,True,False,True,10,3,fortitied
1177614,Ciconia Reserva Tinto Blend 2019,Ciconia,2019,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",4.1,412,3.9,5853,5.95,ppc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.023499,2.0083122,3.9975345,2.9847224,0.0,1177614-2019,14.2,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,False,True,True,True,True,True,True,True,True,True,True,True,True,12,2,red
5095417,Herdade do Portocarro Partage Touriga Nacional 2015,Herdade do Portocarro,2015,Península de Setúbal,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",0.0,15,4.3,86,39.0,ppc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.1714962,1.4102362,3.7240946,3.2141733,0.0,5095417-2015,12.5,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,True,True,True,False,True,True,False,True,True,True,False,True,True,10,2,red
1300391,Fiuza Native Touriga Nacional - Cabernet Sauvignon 2021,Fiuza,2021,Tejo,Central Portugal Red,empty,3.6,248,3.5,6418,10.95,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.0552077,1.8506165,3.542318,2.7833076,0.0,1300391-2021,12.5,No,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,False,True,True,False,True,True,True,False,True,True,True,True,True,10,3,red
1151643,CARM Rabigato 2020,CARM,2020,Douro,Northern Portugal White,"Arguably the most famous white wine from Northern Portugal is Vinho Verde (“Green Wine”) from the Minho region in the far north of the country. The other dominant region in Northern Portugal is Douro, which is home to some fabulous port wines.

Northern Portugal is big Alvarinho country, and the wonderfully crisp, almost effervescent Vinho Verde is most commonly made from this grape.

Northern Portugal is known for cheap, refreshing white wines in the coastal areas, and beautiful ports and red table wines inland in the higher ground.

White wine from this region tends to showcase a lot of citrus and, given the close proximity to the Atlantic Ocean, a lot of minerality. Vinho Verde is known for often having a light carbonation that tends to be added after the fermentation.

Wines from these regions are cheap and often represent excellent value for money! The wines live for seafood and go excellently with some cod, a fresh fish taco or a shrimp salad.",4.1,130,3.8,1488,39.19913618907429,ppc,"Arinto de Bucelas, Loureiro, Alvarinho, Azal, Avesso, Batoca","['The good whites from Northern Portugal are considered among the best value in wine.', 'Some other white grapes from these regions are Arinto, Loureiro, and Trajadura.', 'Portugal is currently the 12th largest wine producing country in the world.']",Light-bodied,Bottle (0.75l),3.830734,1.3981328,3.0599651,0.0,0.0,1151643-2020,13.0,Yes,Yes,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,4,True,True,True,True,True,True,True,True,False,True,False,True,False,10,6,white
2263573,Quintas de Melgaço Vinhas Velhas Alvarinho 2020,Quintas de Melgaço,2020,Monção e Melgaço,Portuguese Vinho Verde White,"Vinho Verde is a widely consumed white wine from Northern Portugal. The wine tends to be made from local grapes such as Alvarinho (Albarino), Loureiro, Arinto, and Azal.

Vinho Verde is a light, refreshing wine with lots of floral and green fruit notes. The wine often has a slight carbonation to it, though not enough that it could be referred to as a sparkling wine.

A Vinho Verde region was established in 1908, though the area didn't receive its Denominação de Origem Controlada (DOC) until 1984. The wine is thought to have originated in the Minho province in the far north of Portugal.

The carbonation in the bottle occurs from a process called malolactic fermentation, and while this is typically considered to be a defect in the wine the Vinho Verde producers found that the consumers rather liked it.

Because of the wine's bracing acidity and oceanic minerality it should be considered to be the ultimate partner to raw shellfish.",4.2,238,4.1,1503,56.07914698819719,ppc,"Arinto de Bucelas, Loureiro, Alvarinho, Azal, Avesso, Batoca","['Growers quite often plant their vines of telephone poles of large walls in order to grow fruit and vegetables beneath the vines.', 'Vinho Verde is a wine intended to be consumed young.', ""15% of Portugal's natural viticultural area is dedicated to the production of Vinho Verde.""]",Very light-bodied,Bottle (0.75l),3.9934962,1.8874495,2.2832677,0.0,0.0,2263573-2020,12.8,Yes,Yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,3,True,True,True,True,True,True,True,True,False,True,False,True,True,11,6,white
1196973,Reguengo de Melgaço Alvarinho 2018,Reguengo de Melgaço,2018,Monção e Melgaço,Portuguese Vinho Verde White,"Vinho Verde is a widely consumed white wine from Northern Portugal. The wine tends to be made from local grapes such as Alvarinho (Albarino), Loureiro, Arinto, and Azal.

Vinho Verde is a light, refreshing wine with lots of floral and green fruit notes. The wine often has a slight carbonation to it, though not enough that it could be referred to as a sparkling wine.

A Vinho Verde region was established in 1908, though the area didn't receive its Denominação de Origem Controlada (DOC) until 1984. The wine is thought to have originated in the Minho province in the far north of Portugal.

The carbonation in the bottle occurs from a process called malolactic fermentation, and while this is typically considered to be a defect in the wine the Vinho Verde producers found that the consumers rather liked it.

Because of the wine's bracing acidity and oceanic minerality it should be considered to be the ultimate partner to raw shellfish.",4.0,266,4.0,2477,14.5,ppc,"Arinto de Bucelas, Loureiro, Alvarinho, Azal, Avesso, Batoca","['Growers quite often plant their vines of telephone poles of large walls in order to grow fruit and vegetables beneath the vines.', 'Vinho Verde is a wine intended to be consumed young.', ""15% of Portugal's natural viticultural area is dedicated to the production of Vinho Verde.""]",Very light-bodied,Bottle (0.75l),4.1926217,1.5428404,1.8746237,0.0,0.0,1196973-2018,12.5,Yes,Yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,3,True,True,True,True,True,True,True,True,False,True,True,True,False,11,6,white
1212857,Quinta do Crasto Vintage Port 2003,Quinta do Crasto,2003,Porto,Vintage Port,empty,4.2,40,4.1,1434,49.5,ppc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),2.8949234,4.778399,4.4516745,0.0,0.0,1212857-2003,20.0,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2,False,True,True,False,True,True,False,True,True,True,True,True,True,10,3,fortitied
1248279,Quinta de Foz de Arouce Tinto 2019,Quinta de Foz de Arouce,2019,Beiras,Central Portugal Red,empty,4.1,112,3.9,2962,16.22,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.107074,1.9080409,4.1996264,3.440332,0.0,1248279-2019,14.0,No,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,True,True,True,False,True,True,True,True,True,True,True,True,True,12,3,red
1193709,São Miguel dos Descobridores Reserva Tinto 2020,São Miguel dos Descobridores,2020,Alentejano,Southern Portugal Red,"Just like in the north, the red wines of Southern Portugal are experiencing a Renaissance right now. These wines are typically fruity and easy to enjoy.

The regions of Alentejo and Ribatejo are leading the charge making delicious wine that anyone can enjoy.

While Northern Portugal is making amazing wines in small quantities, Southern Portugal is producing delicious, easy-drinking red wines in large quantities.

The region of Alentejo is on the forefront of this movement. The sprawling farms have allowed them to make soft, delicious wines from local grape varieties.

The region of Ribatejo is also making approachable, fun wines, but they use French grapes much more than Alentejo. Cabernet Sauvignon, Syrah, and Merlot are often found along with local grapes. White grapes are still more common in the area, but there is so much potential in the red wines.",0.0,12,3.7,1207,19.95,ppc,"Baga, Castelao","[""Over half of the world's supply of cork is grown in Portugal."", 'With its bulk wine production, the region of Estremadura produces more wine than any other region in Portugal.', 'The region of Estremadura is known locally as Oeste, which means West.', 'The soil in much of Southern Portugal is alluvial, which is very fertile and perfect for getting lots of fruit.', 'Traditional wine in the Alentejo region is aged in clay pots.', 'A large portion of the wine in Southern Portugal is made in cooperatives that make wine for many producers at the same time.']",Full-bodied,Bottle (0.75l),3.10062,1.6444339,4.194803,3.0953279,0.0,1193709-2020,14.0,Yes,Yes,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,4,False,True,True,False,True,True,False,False,True,True,False,True,True,8,2,red
8510461,Dona Cepa Reserva Tinto 2019,Dona Cepa,2019,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",0.0,5,4.0,55,18.0,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.0383978,1.6933149,4.338398,3.701989,0.0,8510461-2019,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,False,True,True,False,True,True,False,False,True,False,False,False,True,6,3,red
1380962,Quinta do Portal Colheita Red 2013,Quinta do Portal,2013,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",3.6,1431,3.7,7990,139.04,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Magnum Bottle (1.5 l),3.0337334,1.7470472,4.380577,3.4247887,0.0,1380962-2013,13.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,True,True,True,False,True,True,True,True,True,True,True,True,True,12,3,red
4505685,Quinta de Santiago Rosé 2019,Quinta de Santiago,2019,Vinho Verde,Northern Portugal Rosé,empty,3.9,25,3.9,206,13.9,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.2992,1.95832,3.11152,0.0,0.0,4505685-2019,12.0,No,No,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,False,False,False,False,True,True,False,False,True,False,True,True,5,3,rose
1883256,Quinta do Romeu Reserva Tinto 2019,Quinta do Romeu,2019,Douro,Portuguese Douro Red,"Douro Red wines range in style from light and fruity to lush and smooth to dark and dense with flavors of mature dark fruit, with herbal and schist.

The wines are often and inky purple due to the thickening of the skins from the intense summer heat of the region.

Most of the best made reds from the region come from the larger port houses where the skill of the winemakers go back for generations. The wines tend to be an incredible value for the time being but costs are slowly increasing due to the amazing blends coming from the area.

The first time one sees the Douro region they will always ask themselves, how can wine be made in such rugged terrain. It is also an amazingly beautiful area, with hillsides covered in terraced vineyards. Most larger winemakers have also started converting their areas into tourist destinations and wine hotels.

Grapes include the Touriga Francesa, Tinta Roriz, Touriga Nacional and Tinta Barroca. Older vineyards still contain many less used vine varieties which makes their annual efforts less predictable, but allowing for unexpected surprises yielding unique, complex wines.",4.1,31,4.0,666,23.9,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa","['The Douro Valley is the home of Port wine.', 'There is evidence as early as the 3rd century AD of winegrowing in the region.', 'Temperatures in the Douro Valley often reach above 100 degrees F in the summer months. This lends to the inky color of the red wines, whose skin is thicker than cool climate grapes.']",Very full-bodied,Bottle (0.75l),3.1022186,1.6706206,4.546267,3.4307466,0.0,1883256-2019,13.0,Yes,Yes,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,5,True,True,True,False,True,True,True,True,True,True,False,False,True,10,3,red
1211265,Casa Cadaval Pinot Noir 2017,Casa Cadaval,2017,Ribatejo,Central Portugal Red,empty,4.0,148,3.9,638,13.54,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.2333503,2.0019634,3.5351803,2.8342936,0.0,1211265-2017,14.5,No,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,True,True,True,False,True,True,False,True,True,True,True,False,True,10,3,red
6746011,M.O.B Vinha Senna 2018,M.O.B,2018,Dão,Portuguese Dão Red,"Dão red wines come from a wide variety of grapes. They include Touriga Nacional, Alfrocheiro, Tinta Roriz, Jaen, Baga, Bastardo and Tinta Pinheira. The wines can range from thin to full-bodied due to multiple altitudes that these wines are grown in.

The wines normally are packed with plum and cherry flavors which are supported by firm tannins. They pair well with a wide range of food making them an easy choice for a dinner.

Being surrounded by mountains on all sides has its advantages. The Dão region is protected from the climate of the continent and from the ocean. The elevation also gives the wine much of its character. Elevation ranges between 600 feet to 3,000 feet at some points.

Most vineyards have small plots dotted through various hillsides and elevations. The soil is very poor making for stronger vines that can survive the shifts from cool nights to hot days.

The region is still considered off the beaten path and great value can be found in many of the wines. The lusher wines have the ability to age for up to 20 years or possibly more.",4.1,227,4.1,1118,20.33,ppc,Touriga Nacional,"['Dão nobre (means noble Dão), this is saved for reserve wines.', 'Garrafeira requires wines to be 0.5% higher in alcohol and requires two or more years spent in oak.', 'Tinta Roriz is an indigenous grape to the region. In Spain it is known as Tempranillo.', 'Touriga Nacional, the main component of port, originated in this region.']",Full-bodied,Bottle (0.75l),3.7226608,1.5418363,4.007838,3.4923286,0.0,6746011-2018,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5,True,True,True,False,True,True,False,True,True,True,True,False,True,10,1,red
5260318,Quinta das Camelias Garrafeira 2012,Quinta das Camelias,2012,Dão,Portuguese Dão Red,"Dão red wines come from a wide variety of grapes. They include Touriga Nacional, Alfrocheiro, Tinta Roriz, Jaen, Baga, Bastardo and Tinta Pinheira. The wines can range from thin to full-bodied due to multiple altitudes that these wines are grown in.

The wines normally are packed with plum and cherry flavors which are supported by firm tannins. They pair well with a wide range of food making them an easy choice for a dinner.

Being surrounded by mountains on all sides has its advantages. The Dão region is protected from the climate of the continent and from the ocean. The elevation also gives the wine much of its character. Elevation ranges between 600 feet to 3,000 feet at some points.

Most vineyards have small plots dotted through various hillsides and elevations. The soil is very poor making for stronger vines that can survive the shifts from cool nights to hot days.

The region is still considered off the beaten path and great value can be found in many of the wines. The lusher wines have the ability to age for up to 20 years or possibly more.",4.2,74,4.1,156,16.06,ppc,Touriga Nacional,"['Dão nobre (means noble Dão), this is saved for reserve wines.', 'Garrafeira requires wines to be 0.5% higher in alcohol and requires two or more years spent in oak.', 'Tinta Roriz is an indigenous grape to the region. In Spain it is known as Tempranillo.', 'Touriga Nacional, the main component of port, originated in this region.']",Full-bodied,Bottle (0.75l),3.7114034,1.784585,3.9828064,3.8490117,0.0,5260318-2012,14.0,Yes,Yes,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5,False,True,True,False,True,True,False,True,True,True,True,False,True,9,1,red
78248,Campolargo Pinot Noir 2010,Campolargo,2010,Bairrada,Central Portugal Red,empty,3.7,131,3.9,1133,11.02,ppc,"Touriga Nacional, Tinta Roriz, Touriga Francesa",empty,Medium-bodied,Bottle (0.75l),3.3028827,1.7953109,3.9905574,3.494773,0.0,78248-2010,15.0,No,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,True,True,True,False,True,True,True,True,True,True,True,True,True,12,3,red
1136261,Poças Colheita Port 2004,Poças,2004,Porto,Colheita Port,empty,0.0,4,4.1,2789,54.82,ppc,"Touriga Nacional, Touriga Franca, Tinta Roriz",empty,Very full-bodied,Bottle (0.75l),3.1225183,4.728085,4.5078783,0.0,0.0,1136261-2004,20.17,No,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,3,True,True,True,False,True,True,True,True,True,True,True,True,True,12,3,fortitied
